seed,omega,adaptive,step,source_residual_sse_0,source_residual_sse_1,source_residual_sse_2,source_residual_sse_3,source_residual_sse_4,source_residual_sse_5,source_residual_sse_6,source_residual_sse_7,source_residual_sse_8,source_residual_sse_9,source_residual_sse_10,source_residual_sse_11,source_residual_sse_12,source_residual_sse_13,source_residual_sse_14,source_residual_sse_15,source_residual_sse_16,path_visits_0,path_visits_1,path_visits_2,path_visits_3,path_visits_4,path_visits_5,path_visits_6,path_visits_7,path_visits_8,path_visits_9,path_visits_10,path_visits_11,path_visits_12,path_visits_13,path_visits_14,path_visits_15,path_visits_16
19,0.0,0,880,0e0,0e0,7.416289804496046e-14,0e0,3.8413716652030416e-14,2.5757174171303632e-14,2.2737367544323206e-13,2.8332891588433995e-13,4.864997293907436e-13,6.10178574333986e-13,0e0,8.171241461241152e-14,0e0,0e0,4.689582056016661e-13,0e0,0e0,0,0,68,0,44,40,98,68,58,66,34,34,0,0,34,0,0
19,0.0,0,920,0e0,0e0,5.440092820663267e-14,0e0,6.328271240363392e-14,2.6645352591003757e-14,2.5224267119483557e-13,2.0694557179012918e-13,5.173639294753229e-13,6.252776074688882e-13,0e0,4.618527782440651e-14,0e0,0e0,4.263256414560601e-13,0e0,0e0,0,0,68,0,44,40,98,68,58,66,34,34,0,0,34,0,0
19,0.0,0,960,0e0,0e0,5.3734794391857577e-14,0e0,5.5289106626332796e-14,2.6645352591003757e-14,2.149391775674303e-13,2.184918912462308e-13,5.173639294753229e-13,6.252776074688882e-13,0e0,5.3290705182007514e-14,0e0,0e0,5.044853423896711e-13,0e0,0e0,0,0,68,0,44,40,98,68,58,66,34,34,0,0,34,0,0
19,0.0,0,1000,0e0,0e0,5.3734794391857577e-14,0e0,5.5289106626332796e-14,2.6645352591003757e-14,2.6911806116913795e-13,2.149391775674303e-13,5.260236690673992e-13,6.421529974431905e-13,0e0,5.3290705182007514e-14,0e0,0e0,5.044853423896711e-13,0e0,0e0,0,0,68,0,44,40,98,68,58,66,34,34,0,0,34,0,0
19,0.0,0,1040,0e0,0e0,7.416289804496046e-14,0e0,4.907185768843192e-14,3.8191672047105385e-14,2.0872192862952943e-13,2.8332891588433995e-13,4.189981694935341e-13,6.563638521583925e-13,0e0,8.171241461241152e-14,0e0,0e0,4.725109192804666e-13,0e0,0e0,0,0,68,0,44,40,98,68,58,66,34,34,0,0,34,0,0
19,0.0,0,1080,0e0,0e0,5.639932965095795e-14,0e0,5.773159728050814e-14,2.6645352591003757e-14,2.5224267119483557e-13,2.646771690706373e-13,4.303224443447107e-13,6.252776074688882e-13,0e0,4.618527782440651e-14,0e0,0e0,4.298783551348606e-13,0e0,0e0,0,0,68,0,44,40,98,68,58,66,34,34,0,0,34,0,0
19,0.0,0,1120,0e0,0e0,7.061018436615996e-14,0e0,4.907185768843192e-14,2.5757174171303632e-14,1.7852386235972517e-13,2.8421709430404007e-13,4.944933351680447e-13,5.853095785823825e-13,0e0,8.171241461241152e-14,0e0,0e0,5.435651928564766e-13,0e0,0e0,0,0,68,0,44,40,98,68,58,66,34,34,0,0,34,0,0
19,0.0,0,1160,0e0,0e0,5.906386491005833e-14,0e0,5.284661597215745e-14,3.8191672047105385e-14,1.9539925233402755e-13,2.2648549702353193e-13,4.2676973066591017e-13,6.039613253960852e-13,0e0,4.618527782440651e-14,0e0,0e0,4.334310688136611e-13,0e0,0e0,0,0,68,0,44,40,98,68,58,66,34,34,0,0,34,0,0
19,0.0,0,1200,0e0,0e0,7.061018436615996e-14,0e0,3.042011087472929e-14,2.5757174171303632e-14,2.0516921495072893e-13,2.6201263381153694e-13,5.022648963404208e-13,5.710987238671805e-13,0e0,5.3290705182007514e-14,0e0,0e0,5.968558980384842e-13,0e0,0e0,0,0,68,0,44,40,98,68,58,66,34,34,0,0,34,0,0
19,0.0,1,40,0e0,0e0,9.395310462423367e-5,0e0,1.302632845181506e-4,2.2014624846633524e-5,5.7968633996097196e-5,4.3996074111873895e-5,2.4202353279179079e-4,1.4244929843698628e-4,0e0,4.009182521258481e-5,0e0,0e0,1.0421819800399135e-4,0e0,0e0,0,0,68,0,38,41,95,68,64,68,34,34,0,0,34,0,0
19,0.0,1,80,0e0,0e0,5.104474917061452e-5,0e0,1.3971938915346982e-4,1.7223969280166784e-5,5.415872283265344e-5,1.8612644026916314e-5,5.15666695832806e-5,4.776071108381075e-5,0e0,2.7125602173327934e-5,0e0,0e0,4.596486780883424e-5,0e0,0e0,0,0,68,0,43,43,95,68,59,66,34,34,0,0,34,0,0
19,0.0,1,120,0e0,0e0,2.6381336738268146e-5,0e0,6.672381232419866e-5,9.704598824100685e-6,2.357074060910236e-5,7.960656063232818e-6,2.8813824712869973e-5,2.4393710248205025e-5,0e0,1.4674425074190367e-5,0e0,0e0,2.5455465220147744e-5,0e0,0e0,0,0,68,0,43,42,96,68,59,66,34,34,0,0,34,0,0
19,0.0,1,160,0e0,0e0,1.1628575634858862e-5,0e0,3.0298620458779624e-5,4.683509217784376e-6,1.087567508761822e-5,3.609702712736862e-6,1.2840467007890766e-5,1.1597477225677721e-5,0e0,6.5503166979397065e-6,0e0,0e0,1.1373909075018673e-5,0e0,0e0,0,0,68,0,44,42,96,68,58,66,34,34,0,0,34,0,0
19,0.0,1,200,0e0,0e0,4.80557406490334e-6,0e0,1.2542324043351982e-5,2.0217455016791064e-6,4.5173254648034344e-6,1.4846646161359445e-6,5.297840829143752e-6,4.931934959984119e-6,0e0,2.751219312813191e-6,0e0,0e0,4.708320808788358e-6,0e0,0e0,0,0,68,0,44,41,97,68,58,66,34,34,0,0,34,0,0
19,0.0,1,240,0e0,0e0,1.831308452437952e-6,0e0,4.783276267517067e-6,7.944847197904892e-7,1.7267163521239581e-6,5.654436137092489e-7,2.0186609255290477e-6,1.9226353629164805e-6,0e0,1.05456859955666e-6,0e0,0e0,1.7940652057291118e-6,0e0,0e0,0,0,68,0,44,41,97,68,58,66,34,34,0,0,34,0,0
19,0.0,1,280,0e0,0e0,6.426947543047845e-7,0e0,1.6804359290745197e-6,2.8467950130561803e-7,6.077282215244395e-7,1.9835781994714807e-7,7.088736211358082e-7,6.846808027205498e-7,0e0,3.7218240578340556e-7,0e0,0e0,6.298483690159173e-7,0e0,0e0,0,0,68,0,44,41,97,68,58,66,34,34,0,0,34,0,0
19,0.0,1,320,0e0,0e0,2.0720943005869685e-7,0e0,5.421172275532626e-7,9.312118187665419e-8,1.961474165312893e-7,6.39608694896765e-8,2.2877687033684424e-7,2.2290332690744208e-7,0e0,1.2035670948762345e-7,0e0,0e0,2.0302209691180906e-7,0e0,0e0,0,0,68,0,44,40,98,68,58,66,34,34,0,0,34,0,0
19,0.0,1,360,0e0,0e0,6.113547801334107e-8,0e0,1.6010312720027287e-7,2.770784224281897e-8,5.796428048654434e-8,1.8870883522481563e-8,6.755536507974114e-8,6.6065888759681e-8,0e0,3.5580406176904944e-8,0e0,0e0,5.978135675377416e-8,0e0,0e0,0,0,68,0,44,40,98,68,58,66,34,34,0,0,34,0,0
19,0.0,1,400,0e0,0e0,1.6412143644117805e-8,0e0,4.3103307589831275e-8,7.496079312829806e-9,1.5628613070362007e-8,5.081354004232708e-9,1.8237583887525943e-8,1.7779108851811998e-8,0e0,9.565745529016567e-9,0e0,0e0,1.600890797703869e-8,0e0,0e0,0,0,68,0,44,40,98,68,58,66,34,34,0,0,34,0,0
19,0.0,1,440,0e0,0e0,3.99956734398188e-9,0e0,1.0550338602755005e-8,1.8397283696458544e-9,3.8250052014632274e-9,1.2377388003415035e-9,4.48018333543132e-9,4.322285640512291e-9,0e0,2.333496951223424e-9,0e0,0e0,3.8657894663174375e-9,0e0,0e0,0,0,68,0,44,40,98,68,58,66,34,34,0,0,34,0,0
19,0.0,1,480,0e0,0e0,8.938758622178966e-10,0e0,2.33672126093154e-9,4.084554916516936e-10,8.52124593109238e-10,2.7700330917923566e-10,1.0196037347753872e-9,9.508029918947614e-10,0e0,5.167564154362481e-10,0e0,0e0,8.370335535801132e-10,0e0,0e0,0,0,68,0,44,40,98,68,58,66,34,34,0,0,34,0,0
19,0.0,1,520,0e0,0e0,1.7351675651866572e-10,0e0,4.702891409635868e-10,8.361222825215009e-11,1.6821921633436432e-10,5.5775828400328464e-11,2.086861794481365e-10,1.823314832449796e-10,0e0,1.013837902519299e-10,0e0,0e0,1.5643664141862246e-10,0e0,0e0,0,0,68,0,44,40,98,68,58,66,34,34,0,0,34,0,0
19,0.0,1,560,0e0,0e0,3.0059732480935963e-11,0e0,8.558931341440257e-11,1.4416023930152733e-11,2.963762568697348e-11,1.1253220577600587e-11,4.314371082614343e-11,3.19131387982452e-11,0e0,1.908873059619509e-11,0e0,0e0,2.5504931500108796e-11,0e0,0e0,0,0,68,0,44,40,98,68,58,66,34,34,0,0,34,0,0
19,0.0,1,600,0e0,0e0,4.9962256554181295e-12,0e0,1.461097909327691e-11,2.851052727237402e-12,5.188738327888132e-12,2.1591617382910044e-12,9.101164266667183e-12,4.6984638402136625e-12,0e0,2.8030910925735952e-12,0e0,0e0,2.490452288839151e-12,0e0,0e0,0,0,68,0,44,40,98,68,58,66,34,34,0,0,34,0,0
19,0.0,1,640,0e0,0e0,5.513367540288527e-13,0e0,2.185140957067233e-12,5.844214001626824e-13,7.176481631177012e-13,5.844214001626824e-13,1.9197976541818207e-12,8.704148513061227e-13,0e0,6.927791673660977e-13,0e0,0e0,3.055333763768431e-13,0e0,0e0,0,0,68,0,44,40,98,68,58,66,34,34,0,0,34,0,0
19,0.0,1,680,0e0,0e0,1.389999226830696e-13,0e0,5.129230373768223e-13,1.412203687323199e-13,2.8421709430404007e-13,4.938272013532696e-13,1.0389467064442215e-12,4.3787196091216174e-13,0e0,8.171241461241152e-14,0e0,0e0,4.121147867408581e-13,0e0,0e0,0,0,68,0,44,40,98,68,58,66,34,34,0,0,34,0,0
19,0.0,1,720,0e0,0e0,8.260059303211165e-14,0e0,2.1715962361668062e-13,3.907985046680551e-14,2.3003821070233244e-13,2.504663143554353e-13,6.756817327868703e-13,5.995204332975845e-13,0e0,8.171241461241152e-14,0e0,0e0,3.872457909892546e-13,0e0,0e0,0,0,68,0,44,40,98,68,58,66,34,34,0,0,34,0,0
19,0.0,1,760,0e0,0e0,7.416289804496046e-14,0e0,6.061817714453355e-14,3.8191672047105385e-14,1.7852386235972517e-13,2.8332891588433995e-13,4.864997293907436e-13,6.17284001691587e-13,0e0,8.171241461241152e-14,0e0,0e0,4.725109192804666e-13,0e0,0e0,0,0,68,0,44,40,98,68,58,66,34,34,0,0,34,0,0
19,0.0,1,800,0e0,0e0,7.061018436615996e-14,0e0,3.8413716652030416e-14,2.5757174171303632e-14,2.149391775674303e-13,2.6201263381153694e-13,4.942712905631197e-13,6.10178574333986e-13,0e0,6.394884621840902e-14,0e0,0e0,5.009326287108706e-13,0e0,0e0,0,0,68,0,44,40,98,68,58,66,34,34,0,0,34,0,0
19,0.0,1,840,0e0,0e0,5.3734794391857577e-14,0e0,4.973799150320701e-14,2.6645352591003757e-14,3.028688411177427e-13,2.1760371282653068e-13,5.173639294753229e-13,6.421529974431905e-13,0e0,5.3290705182007514e-14,0e0,0e0,5.577760475716786e-13,0e0,0e0,0,0,68,0,44,40,98,68,58,66,34,34,0,0,34,0,0
19,0.0,1,880,0e0,0e0,7.416289804496046e-14,0e0,3.8413716652030416e-14,2.5757174171303632e-14,2.2737367544323206e-13,2.8332891588433995e-13,4.864997293907436e-13,6.10178574333986e-13,0e0,8.171241461241152e-14,0e0,0e0,4.689582056016661e-13,0e0,0e0,0,0,68,0,44,40,98,68,58,66,34,34,0,0,34,0,0
19,0.0,1,920,0e0,0e0,5.440092820663267e-14,0e0,6.328271240363392e-14,2.6645352591003757e-14,2.5224267119483557e-13,2.0694557179012918e-13,5.173639294753229e-13,6.252776074688882e-13,0e0,4.618527782440651e-14,0e0,0e0,4.263256414560601e-13,0e0,0e0,0,0,68,0,44,40,98,68,58,66,34,34,0,0,34,0,0
19,0.0,1,960,0e0,0e0,5.3734794391857577e-14,0e0,5.5289106626332796e-14,2.6645352591003757e-14,2.149391775674303e-13,2.184918912462308e-13,5.173639294753229e-13,6.252776074688882e-13,0e0,5.3290705182007514e-14,0e0,0e0,5.044853423896711e-13,0e0,0e0,0,0,68,0,44,40,98,68,58,66,34,34,0,0,34,0,0
19,0.0,1,1000,0e0,0e0,5.3734794391857577e-14,0e0,5.5289106626332796e-14,2.6645352591003757e-14,2.6911806116913795e-13,2.149391775674303e-13,5.260236690673992e-13,6.421529974431905e-13,0e0,5.3290705182007514e-14,0e0,0e0,5.044853423896711e-13,0e0,0e0,0,0,68,0,44,40,98,68,58,66,34,34,0,0,34,0,0
19,0.0,1,1040,0e0,0e0,7.416289804496046e-14,0e0,4.907185768843192e-14,3.8191672047105385e-14,2.0872192862952943e-13,2.8332891588433995e-13,4.189981694935341e-13,6.563638521583925e-13,0e0,8.171241461241152e-14,0e0,0e0,4.725109192804666e-13,0e0,0e0,0,0,68,0,44,40,98,68,58,66,34,34,0,0,34,0,0
19,0.0,1,1080,0e0,0e0,5.639932965095795e-14,0e0,5.773159728050814e-14,2.6645352591003757e-14,2.5224267119483557e-13,2.646771690706373e-13,4.303224443447107e-13,6.252776074688882e-13,0e0,4.618527782440651e-14,0e0,0e0,4.298783551348606e-13,0e0,0e0,0,0,68,0,44,40,98,68,58,66,34,34,0,0,34,0,0
19,0.0,1,1120,0e0,0e0,7.061018436615996e-14,0e0,4.907185768843192e-14,2.5757174171303632e-14,1.7852386235972517e-13,2.8421709430404007e-13,4.944933351680447e-13,5.853095785823825e-13,0e0,8.171241461241152e-14,0e0,0e0,5.435651928564766e-13,0e0,0e0,0,0,68,0,44,40,98,68,58,66,34,34,0,0,34,0,0
19,0.0,1,1160,0e0,0e0,5.906386491005833e-14,0e0,5.284661597215745e-14,3.8191672047105385e-14,1.9539925233402755e-13,2.2648549702353193e-13,4.2676973066591017e-13,6.039613253960852e-13,0e0,4.618527782440651e-14,0e0,0e0,4.334310688136611e-13,0e0,0e0,0,0,68,0,44,40,98,68,58,66,34,34,0,0,34,0,0
19,0.0,1,1200,0e0,0e0,7.061018436615996e-14,0e0,3.042011087472929e-14,2.5757174171303632e-14,2.0516921495072893e-13,2.6201263381153694e-13,5.022648963404208e-13,5.710987238671805e-13,0e0,5.3290705182007514e-14,0e0,0e0,5.968558980384842e-13,0e0,0e0,0,0,68,0,44,40,98,68,58,66,34,34,0,0,34,0,0
19,0.3,0,40,0e0,0e0,3.4510712284827605e-3,0e0,1.4874498592689633e-3,1.319344410148915e-3,1.271507662750082e-3,2.414065700577339e-3,2.962920680147363e-4,2.084065316012129e-3,0e0,3.454879391938448e-3,0e0,0e0,4.637576304958202e-3,0e0,0e0,0,0,68,0,43,49,102,68,53,59,34,34,0,3,31,0,0
19,0.3,0,80,0e0,0e0,3.1378474523080513e-3,0e0,8.238824884756468e-4,1.017924128973391e-3,1.6299477138090879e-3,2.6323722158849705e-3,2.3662087551201694e-4,2.1040351675765123e-3,0e0,3.8105209241621196e-3,0e0,0e0,3.4063464772771113e-3,0e0,0e0,0,0,68,0,44,47,102,68,53,60,34,34,0,1,33,0,0
19,0.3,0,120,0e0,0e0,2.6555058284429833e-3,0e0,6.186486207298003e-4,8.908479867386632e-4,1.8473193777026609e-3,2.8485774437285727e-3,3.320218002045294e-4,1.9471355772111565e-3,0e0,3.1854724511504173e-3,0e0,0e0,3.5187870817026123e-3,0e0,0e0,0,0,68,0,47,45,102,68,52,60,34,34,0,1,33,0,0
19,0.3,0,160,0e0,0e0,2.304627327248454e-3,0e0,4.976047857780941e-4,7.700953174207825e-4,2.043893669906538e-3,2.919710352216498e-3,4.368104418972507e-4,1.9081074060522951e-3,0e0,2.749044942902401e-3,0e0,0e0,3.615766931034159e-3,0e0,0e0,0,0,68,0,51,44,102,68,50,59,34,34,0,1,33,0,0
19,0.3,0,200,0e0,0e0,2.041983178060036e-3,0e0,4.35466648923466e-4,6.735293645760976e-4,2.2012465342413634e-3,2.9747728767688386e-3,5.292803762131371e-4,1.9093735099886544e-3,0e0,2.4375508655793965e-3,0e0,0e0,3.693606558954343e-3,0e0,0e0,0,0,68,0,53,43,102,68,49,59,34,34,0,1,33,0,0
19,0.3,0,240,0e0,0e0,1.8547494692029431e-3,0e0,4.068429407197982e-4,5.997157786623575e-4,2.326305846509058e-3,3.020517548065982e-3,6.053902470739558e-4,1.923419436934637e-3,0e0,2.2188634902704507e-3,0e0,0e0,3.7474696146091446e-3,0e0,0e0,0,0,68,0,56,43,102,68,46,59,34,34,0,0,34,0,0
19,0.3,0,280,0e0,0e0,1.7217137792613357e-3,0e0,3.958431552746333e-4,5.45113070984371e-4,2.4226096138590947e-3,3.0561934036086313e-3,6.647929185419343e-4,1.94300185830798e-3,0e0,2.066680317511782e-3,0e0,0e0,3.7839727592654526e-3,0e0,0e0,0,0,68,0,57,43,102,68,45,59,34,34,0,0,34,0,0
19,0.3,0,320,0e0,0e0,1.6277877584798262e-3,0e0,3.9331951120402664e-4,5.056206973677035e-4,2.494950720574707e-3,3.083473719016183e-3,7.095869987097103e-4,1.962349382665707e-3,0e0,1.9611450989032164e-3,0e0,0e0,3.808530542301014e-3,0e0,0e0,0,0,68,0,57,43,102,68,45,59,34,34,0,0,34,0,0
19,0.3,0,360,0e0,0e0,1.5619580444763415e-3,0e0,3.943532610719558e-4,4.7758666369190905e-4,2.5480265030637383e-3,3.103709121205611e-3,7.423826427839231e-4,1.97896651661722e-3,0e0,1.8884047312894836e-3,0e0,0e0,3.824990475550294e-3,0e0,0e0,0,0,68,0,58,43,102,68,44,59,34,34,0,0,34,0,0
19,0.3,0,400,0e0,0e0,1.516383003036026e-3,0e0,3.965102259826381e-4,4.5805178888258524e-4,2.586089598480612e-3,3.1183819264697377e-3,7.65841639804421e-4,1.9921196799259633e-3,0e0,1.8386179872322828e-3,0e0,0e0,3.8358773599611595e-3,0e0,0e0,0,0,68,0,58,43,102,68,44,59,34,34,0,0,34,0,0
19,0.3,0,440,0e0,0e0,1.485288179537747e-3,0e0,3.986952724517323e-4,4.4464894017437473e-4,2.6126408047275618e-3,3.128682183159981e-3,7.821533072274178e-4,2.001879576710053e-3,0e0,1.804996994906105e-3,0e0,0e0,3.8431464636232704e-3,0e0,0e0,0,0,68,0,58,43,102,68,44,59,34,34,0,0,34,0,0
19,0.3,0,480,0e0,0e0,1.4644480834249407e-3,0e0,4.004878028354142e-4,4.356658446340589e-4,2.630754890560638e-3,3.1357378265965963e-3,7.932533262646757e-4,2.008819141337881e-3,0e0,1.7825993418227881e-3,0e0,0e0,3.8478252390632406e-3,0e0,0e0,0,0,68,0,58,43,102,68,44,59,34,34,0,0,34,0,0
19,0.3,0,520,0e0,0e0,1.4507843516184948e-3,0e0,4.018235376861412e-4,4.2974151438102126e-4,2.6427308112033643e-3,3.1404655492224265e-3,8.005501986190211e-4,2.0134876867814455e-3,0e0,1.7680086893960834e-3,0e0,0e0,3.8509954465553164e-3,0e0,0e0,0,0,68,0,58,43,102,68,44,59,34,34,0,0,34,0,0
19,0.3,0,560,0e0,0e0,1.4420190855162218e-3,0e0,4.0273920239997096e-4,4.2593208490870893e-4,2.650448397616856e-3,3.1435360924660927e-3,8.052653938648291e-4,2.0165592068224214e-3,0e0,1.7586765316082165e-3,0e0,0e0,3.852980211377144e-3,0e0,0e0,0,0,68,0,58,43,102,68,44,59,34,34,0,0,34,0,0
19,0.3,0,600,0e0,0e0,1.4360908971866593e-3,0e0,4.063374472025316e-4,4.1370260805706494e-4,2.6438498025527224e-3,3.1500149434577907e-3,7.942020565678831e-4,2.0044546836288646e-3,0e0,1.757107354933396e-3,0e0,0e0,3.892787906806916e-3,0e0,0e0,0,0,68,0,58,43,102,68,44,59,34,34,0,0,34,0,0
19,0.3,0,640,0e0,0e0,1.4332104256027378e-3,0e0,4.0380471909884363e-4,4.217980877001537e-4,2.6578929682727903e-3,3.1467696117033483e-3,8.095782941381913e-4,2.0192484407743905e-3,0e0,1.7494650674052536e-3,0e0,0e0,3.8562059635296464e-3,0e0,0e0,0,0,68,0,58,43,102,68,44,59,34,34,0,0,34,0,0
19,0.3,0,680,0e0,0e0,1.4312706625787541e-3,0e0,4.0388875277130865e-4,4.213959036860615e-4,2.6601901918184012e-3,3.147250634356169e-3,8.112833202176262e-4,2.0206004264764488e-3,0e0,1.7471923783887178e-3,0e0,0e0,3.854882626910694e-3,0e0,0e0,0,0,68,0,58,43,102,68,44,59,34,34,0,0,34,0,0
19,0.3,0,720,0e0,0e0,1.4301337323558982e-3,0e0,4.0403465391136706e-4,4.2085343011422083e-4,2.6611269859131426e-3,3.1476713775191456e-3,8.1182599751628e-4,2.020950229052687e-3,0e0,1.7460266826674342e-3,0e0,0e0,3.855340459267609e-3,0e0,0e0,0,0,68,0,58,43,102,68,44,59,34,34,0,0,34,0,0
19,0.3,0,760,0e0,0e0,1.429546027793549e-3,0e0,4.037727521790657e-4,4.216623510728823e-4,2.6629520434653386e-3,3.14739009263576e-3,8.137307304423302e-4,2.0227399218128994e-3,0e0,1.7448818689445034e-3,0e0,0e0,3.8512594619533047e-3,0e0,0e0,0,0,68,0,58,43,102,68,44,59,34,34,0,0,34,0,0
19,0.3,0,800,0e0,0e0,1.4290500403149053e-3,0e0,4.046162393933628e-4,4.1893874913512263e-4,2.660170095623471e-3,3.1487856213061605e-3,8.102554456854705e-4,2.0191904113744386e-3,0e0,1.7456339119235054e-3,0e0,0e0,3.8612946518696845e-3,0e0,0e0,0,0,68,0,58,43,102,68,44,59,34,34,0,0,34,0,0
19,0.3,0,840,0e0,0e0,1.4289431783254258e-3,0e0,4.0432987225358374e-4,4.1984675772255287e-4,2.661535138031468e-3,3.1483257516811136e-3,8.117432516883127e-4,2.020644209551392e-3,0e0,1.7450171726522967e-3,0e0,0e0,3.857532632537186e-3,0e0,0e0,0,0,68,0,58,43,102,68,44,59,34,34,0,0,34,0,0
19,0.3,0,880,0e0,0e0,1.428880696039414e-3,0e0,4.041715401399415e-4,4.2033638965222053e-4,2.6622529258020222e-3,3.1481085734412773e-3,8.125389504129998e-4,2.0214367868902627e-3,0e0,1.7446923448005691e-3,0e0,0e0,3.8555029168492183e-3,0e0,0e0,0,0,68,0,58,43,102,68,44,59,34,34,0,0,34,0,0
19,0.3,0,920,0e0,0e0,1.4288330748968292e-3,0e0,4.042363398184534e-4,4.2011647201434243e-4,2.662063830939587e-3,3.1482016220252262e-3,8.122820945573039e-4,2.0211620030750055e-3,0e0,1.7447405843995512e-3,0e0,0e0,3.8562995032407343e-3,0e0,0e0,0,0,68,0,58,43,102,68,44,59,34,34,0,0,34,0,0
19,0.3,0,960,0e0,0e0,1.4287569138105027e-3,0e0,4.0435988194076344e-4,4.197649504931178e-4,2.661617341800593e-3,3.1484282844758127e-3,8.118319674395025e-4,2.0207208435749635e-3,0e0,1.7448462604079396e-3,0e0,0e0,3.8576035149162635e-3,0e0,0e0,0,0,68,0,58,43,102,68,44,59,34,34,0,0,34,0,0
19,0.3,0,1000,0e0,0e0,1.428844225301873e-3,0e0,4.039378327433951e-4,4.2102718180103693e-4,2.6632772060111165e-3,3.147733379591955e-3,8.135816278809216e-4,2.0224752224748954e-3,0e0,1.7442623066017404e-3,0e0,0e0,3.8528173026861623e-3,0e0,0e0,0,0,68,0,58,43,102,68,44,59,34,34,0,0,34,0,0
19,0.3,0,1040,0e0,0e0,1.428796058462467e-3,0e0,4.041905849589966e-4,4.2024169488286134e-4,2.6622693476383574e-3,3.14816797254025e-3,8.125014646793716e-4,2.0213685638736933e-3,0e0,1.7446220444981009e-3,0e0,0e0,3.8557499065063894e-3,0e0,0e0,0,0,68,0,58,43,102,68,44,59,34,34,0,0,34,0,0
19,0.3,0,1080,0e0,0e0,1.4288090096670203e-3,0e0,4.0419137803837657e-4,4.202567961328896e-4,2.662287915882189e-3,3.1481558944506105e-3,8.125211425067391e-4,2.021397325734142e-3,0e0,1.7446220444981009e-3,0e0,0e0,3.855720191495493e-3,0e0,0e0,0,0,68,0,58,43,102,68,44,59,34,34,0,0,34,0,0
19,0.3,0,1120,0e0,0e0,1.4287634694483131e-3,0e0,4.0438200085191056e-4,4.196730660623871e-4,2.6615506212692708e-3,3.1484693827223964e-3,8.117076104099397e-4,2.020560463279253e-3,0e0,1.7448833241360262e-3,0e0,0e0,3.8579312240472063e-3,0e0,0e0,0,0,68,0,58,43,102,68,44,59,34,34,0,0,34,0,0
19,0.3,0,1160,0e0,0e0,1.4291088918980677e-3,0e0,4.025691632705275e-4,4.249659177730791e-4,2.6687224526540376e-3,3.1453956362383906e-3,8.189300788217224e-4,2.027883136179298e-3,0e0,1.742323103826493e-3,0e0,0e0,3.8381305494112894e-3,0e0,0e0,0,0,68,0,58,43,102,68,44,59,34,34,0,0,34,0,0
19,0.3,0,1200,0e0,0e0,1.428844807378482e-3,0e0,4.039270388602745e-4,4.210071674606297e-4,2.663359737198334e-3,3.1477068823733134e-3,8.13545808341587e-4,2.02241744773346e-3,0e0,1.7442512325942516e-3,0e0,0e0,3.852889232803136e-3,0e0,0e0,0,0,68,0,58,43,102,68,44,59,34,34,0,0,34,0,0
19,0.3,1,40,0e0,0e0,3.4510712284827605e-3,0e0,1.4874498592689633e-3,1.319344410148915e-3,1.271507662750082e-3,2.414065700577339e-3,2.962920680147363e-4,2.084065316012129e-3,0e0,3.454879391938448e-3,0e0,0e0,4.637576304958202e-3,0e0,0e0,0,0,68,0,43,49,102,68,53,59,34,34,0,3,31,0,0
19,0.3,1,80,0e0,0e0,3.1378474523080513e-3,0e0,8.238824884756468e-4,1.017924128973391e-3,1.6299477138090879e-3,2.6323722158849705e-3,2.3662087551201694e-4,2.1040351675765123e-3,0e0,3.8105209241621196e-3,0e0,0e0,3.4063464772771113e-3,0e0,0e0,0,0,68,0,44,47,102,68,53,60,34,34,0,1,33,0,0
19,0.3,1,120,0e0,0e0,2.6555058284429833e-3,0e0,6.186486207298003e-4,8.908479867386632e-4,1.8473193777026609e-3,2.8485774437285727e-3,3.320218002045294e-4,1.9471355772111565e-3,0e0,3.1854724511504173e-3,0e0,0e0,3.5187870817026123e-3,0e0,0e0,0,0,68,0,47,45,102,68,52,60,34,34,0,1,33,0,0
19,0.3,1,160,0e0,0e0,2.304627327248454e-3,0e0,4.976047857780941e-4,7.700953174207825e-4,2.043893669906538e-3,2.919710352216498e-3,4.368104418972507e-4,1.9081074060522951e-3,0e0,2.749044942902401e-3,0e0,0e0,3.615766931034159e-3,0e0,0e0,0,0,68,0,51,44,102,68,50,59,34,34,0,1,33,0,0
19,0.3,1,200,0e0,0e0,2.041983178060036e-3,0e0,4.35466648923466e-4,6.735293645760976e-4,2.2012465342413634e-3,2.9747728767688386e-3,5.292803762131371e-4,1.9093735099886544e-3,0e0,2.4375508655793965e-3,0e0,0e0,3.693606558954343e-3,0e0,0e0,0,0,68,0,53,43,102,68,49,59,34,34,0,1,33,0,0
19,0.3,1,240,0e0,0e0,1.8547494692029431e-3,0e0,4.068429407197982e-4,5.997157786623575e-4,2.326305846509058e-3,3.020517548065982e-3,6.053902470739558e-4,1.923419436934637e-3,0e0,2.2188634902704507e-3,0e0,0e0,3.7474696146091446e-3,0e0,0e0,0,0,68,0,56,43,102,68,46,59,34,34,0,0,34,0,0
19,0.3,1,280,0e0,0e0,1.7217137792613357e-3,0e0,3.958431552746333e-4,5.45113070984371e-4,2.4226096138590947e-3,3.0561934036086313e-3,6.647929185419343e-4,1.94300185830798e-3,0e0,2.066680317511782e-3,0e0,0e0,3.7839727592654526e-3,0e0,0e0,0,0,68,0,57,43,102,68,45,59,34,34,0,0,34,0,0
