seed,rich,fresh,omega,window,step,candidate,accepted,prior_candidate_requests,prior_site_requests,repeated_earlier_window,k_before,x,y,sigma,coverage,local_residual_mse,g,h,score
19,0,1,0.3,1,1920,34,0,13,13,0,25,4e-1,6e-1,9e-2,8.133355e-1,2.0504983841239225e-4,1.3219028e-3,5.691283e-1,1.5351786e-6
19,0,1,0.3,1,1960,19,0,1,2,0,25,6e-1,6e-1,1.4e-1,1e0,2.387863160524716e-4,-6.3376767e-3,9.521477e0,2.1092392e-6
19,0,1,0.3,1,2000,34,0,14,14,0,25,4e-1,6e-1,9e-2,8.133355e-1,2.0464835308689318e-4,1.3309948e-3,5.6801546e-1,1.559418e-6
19,0,1,0.3,1,2040,34,0,15,15,0,25,4e-1,6e-1,9e-2,8.133355e-1,2.0355324003852937e-4,1.1569088e-3,5.696437e-1,1.1748028e-6
19,0,1,0.3,1,2080,34,0,16,16,0,25,4e-1,6e-1,9e-2,8.133355e-1,2.0434985144746106e-4,1.4138767e-3,5.6717396e-1,1.7622876e-6
19,0,1,0.3,1,2120,19,0,2,3,0,25,6e-1,6e-1,1.4e-1,1e0,2.3908235773475008e-4,-4.7974065e-3,9.598694e0,1.1988667e-6
19,0,1,0.3,1,2160,34,0,17,17,0,25,4e-1,6e-1,9e-2,8.133355e-1,2.042793576005916e-4,1.4139351e-3,5.645984e-1,1.770473e-6
19,0,1,0.3,1,2200,34,0,18,18,0,25,4e-1,6e-1,9e-2,8.133355e-1,2.0323097929290346e-4,1.3061988e-3,5.664253e-1,1.5060725e-6
19,0,1,0.3,1,2240,34,0,19,19,0,25,4e-1,6e-1,9e-2,8.133355e-1,2.0224846183636825e-4,1.1632023e-3,5.6730455e-1,1.1925162e-6
19,0,1,0.3,1,2280,34,0,20,20,0,25,4e-1,6e-1,9e-2,8.133355e-1,2.0229428645261198e-4,1.1935903e-3,5.665662e-1,1.257274e-6
19,0,1,0.3,1,2320,34,0,21,21,0,25,4e-1,6e-1,9e-2,8.133355e-1,2.0280106993838986e-4,1.3737262e-3,5.6503797e-1,1.6699087e-6
19,0,1,0.3,1,2360,34,0,22,22,0,25,4e-1,6e-1,9e-2,8.133355e-1,2.018873777770284e-4,1.2303651e-3,5.669089e-1,1.3351337e-6
19,0,1,0.3,1,2400,34,0,23,23,0,25,4e-1,6e-1,9e-2,8.133355e-1,2.020937533387063e-4,1.326741e-3,5.641198e-1,1.5601663e-6
19,0,1,0.3,2,2440,25,0,3,3,1,25,2e-1,2e-1,9e-2,9.4965845e-1,2.996141356127571e-4,-2.777922e-3,4.1528723e-1,9.29098e-6
19,0,1,0.3,2,2480,38,0,1,2,1,25,4e-1,8e-1,9e-2,8.7885773e-1,2.9252936709239282e-5,-8.619895e-4,5.963832e-1,6.2294333e-7
19,0,1,0.3,2,2520,19,0,3,4,1,25,6e-1,6e-1,1.4e-1,1e0,4.1259106174952115e-4,-1.8325376e-3,7.430415e-1,2.259762e-6
19,0,1,0.3,2,2560,25,0,4,4,1,25,2e-1,2e-1,9e-2,9.4965845e-1,2.6832812922981286e-4,-1.0618167e-3,4.615412e-1,1.2214019e-6
19,0,1,0.3,2,2600,18,0,0,24,0,25,4e-1,6e-1,1.4e-1,8.133355e-1,1.9208068872642888e-4,1.0266288e-3,3.6509195e-1,1.4434263e-6
19,0,1,0.3,2,2640,25,0,5,5,1,25,2e-1,2e-1,9e-2,9.4965845e-1,1.8808345302618516e-4,-1.1590727e-3,3.3027592e-1,2.033829e-6
19,0,1,0.3,2,2680,25,0,6,6,1,25,2e-1,2e-1,9e-2,9.4965845e-1,1.708670579133548e-4,-1.1510912e-3,3.0200997e-1,2.1936542e-6
19,0,1,0.3,2,2720,25,0,7,7,1,25,2e-1,2e-1,9e-2,9.4965845e-1,1.5935085074357774e-4,-1.1348515e-3,2.871418e-1,2.242599e-6
19,0,1,0.3,2,2760,25,0,8,8,1,25,2e-1,2e-1,9e-2,9.4965845e-1,1.4911432883052666e-4,-1.1057346e-3,2.7888486e-1,2.192032e-6
19,0,1,0.3,2,2800,25,0,9,9,1,25,2e-1,2e-1,9e-2,9.4965845e-1,1.3927080070246943e-4,-1.0771235e-3,2.7341887e-1,2.121644e-6
19,0,1,0.3,2,2840,25,0,10,10,1,25,2e-1,2e-1,9e-2,9.4965845e-1,1.3091145582625675e-4,-1.051319e-3,2.689368e-1,2.0548907e-6
19,0,1,0.3,2,2880,25,0,11,11,1,25,2e-1,2e-1,9e-2,9.4965845e-1,1.2387655749450169e-4,-1.0288219e-3,2.656585e-1,1.9921715e-6
19,0,1,0.3,2,2920,25,0,12,12,1,25,2e-1,2e-1,9e-2,9.4965845e-1,1.1764557860451978e-4,-1.0097863e-3,2.6338655e-1,1.9356878e-6
19,0,1,0.3,2,2960,25,0,13,13,1,25,2e-1,2e-1,9e-2,9.4965845e-1,1.1230204257730745e-4,-9.931859e-4,2.613948e-1,1.8868361e-6
19,0,1,0.3,2,3000,25,0,14,14,1,25,2e-1,2e-1,9e-2,9.4965845e-1,1.0775543262185497e-4,-9.735075e-4,2.5967324e-1,1.8248256e-6
19,0,1,0.3,2,3040,25,0,15,15,1,25,2e-1,2e-1,9e-2,9.4965845e-1,1.0384886344377786e-4,-9.5126085e-4,2.580776e-1,1.7531495e-6
19,0,1,0.3,2,3080,25,0,16,16,1,25,2e-1,2e-1,9e-2,9.4965845e-1,1.0024740599694973e-4,-9.3069335e-4,2.567331e-1,1.6869468e-6
19,0,1,0.3,2,3120,25,0,17,17,1,25,2e-1,2e-1,9e-2,9.4965845e-1,9.67404973188377e-5,-9.1434555e-4,2.5575486e-1,1.6344318e-6
19,0,1,0.3,2,3160,25,0,18,18,1,25,2e-1,2e-1,9e-2,9.4965845e-1,9.43202477413714e-5,-9.0137107e-4,2.5463426e-1,1.5953663e-6
19,0,1,0.3,2,3200,19,0,4,5,1,25,6e-1,6e-1,1.4e-1,1e0,9.537490299432703e-5,-3.7187703e-3,2.314426e0,2.9876205e-6
19,0,1,0.3,2,3240,19,0,5,6,1,25,6e-1,6e-1,1.4e-1,1e0,8.954326296676271e-5,-2.9585268e-3,2.447211e0,1.788338e-6
19,0,1,0.3,2,3280,25,0,19,19,1,25,2e-1,2e-1,9e-2,9.4965845e-1,8.771703451991889e-5,-8.646427e-4,2.5133485e-1,1.4872728e-6
19,0,1,0.3,2,3320,25,0,20,20,1,25,2e-1,2e-1,9e-2,9.4965845e-1,8.411252047476134e-5,-8.450489e-4,2.5093198e-1,1.4229108e-6
19,0,1,0.3,2,3360,25,0,21,21,1,25,2e-1,2e-1,9e-2,9.4965845e-1,8.043883616237314e-5,-8.375216e-4,2.5116217e-1,1.3963936e-6
19,0,1,0.3,2,3400,22,0,1,3,1,25,4e-1,8e-1,1.4e-1,8.7885773e-1,1.1917741798932028e-4,1.4387926e-3,5.392513e-1,1.9194426e-6
19,0,1,0.3,2,3440,22,0,2,4,1,25,4e-1,8e-1,1.4e-1,8.7885773e-1,1.1823639223586932e-4,1.254736e-3,5.5139226e-1,1.4276246e-6
19,0,1,0.3,2,3480,25,0,22,22,1,25,2e-1,2e-1,9e-2,9.4965845e-1,7.667540905655423e-5,-7.9869456e-4,2.4724804e-1,1.2900264e-6
19,0,1,0.3,2,3520,25,0,23,23,1,25,2e-1,2e-1,9e-2,9.4965845e-1,7.410307102360173e-5,-7.869205e-4,2.4674357e-1,1.2548328e-6
19,0,1,0.3,2,3560,19,0,6,7,1,25,6e-1,6e-1,1.4e-1,1e0,8.600415812592851e-5,-3.6219554e-3,2.5000043e0,2.6237076e-6
19,0,1,0.3,2,3600,19,0,7,8,1,25,6e-1,6e-1,1.4e-1,1e0,8.124119117117526e-5,-2.9487242e-3,2.6329806e0,1.6511656e-6
19,1,0,0.0,0,440,35,1,0,0,0,9,6e-1,6e-1,9e-2,8.133354e-1,1.8460524216020414e-3,2.3128485e-2,1.3144164e0,2.0348454e-4
19,1,0,0.0,0,480,30,1,0,0,0,10,4e-1,4e-1,9e-2,8.1333554e-1,4.0139054862201295e-4,-4.926104e-3,4.2087856e-1,2.8828388e-5
19,1,0,0.0,0,520,24,1,0,0,0,11,8e-1,8e-1,1.4e-1,9.496584e-1,1.2102582305317473e-6,2.6472387e-4,2.8556016e-1,1.2270397e-7
19,1,0,0.0,1,1600,20,1,0,0,0,12,8e-1,6e-1,1.4e-1,8.788577e-1,9.4521597681005e-8,-1.4017383e-4,3.5425994e-1,2.773204e-8
19,1,0,0.0,1,1640,19,1,0,1,0,13,6e-1,6e-1,1.4e-1,1e0,1.2032750457371518e-7,2.486181e-4,9.581236e-1,3.2256253e-8
19,1,0,0.0,1,1680,15,1,0,0,0,14,6e-1,4e-1,1.4e-1,8.133355e-1,1.0348889318183462e-7,-1.9812712e-4,6.6886795e-1,2.9343877e-8
19,1,0,0.0,1,1720,21,1,0,0,0,15,2e-1,8e-1,1.4e-1,9.4965845e-1,1.2903442683718494e-7,-6.514067e-5,1.9837582e-1,1.0695123e-8
19,1,0,0.0,1,2200,22,1,0,0,0,16,4e-1,8e-1,1.4e-1,8.7885773e-1,2.909648627436327e-6,-5.6637754e-4,7.863549e-1,2.0396867e-7
19,1,0,0.0,1,2240,18,1,0,0,0,17,4e-1,6e-1,1.4e-1,8.133355e-1,7.762158711439962e-8,1.2843123e-4,6.160706e-1,1.33869245e-8
19,1,0,0.0,1,2280,14,1,0,1,0,18,4e-1,4e-1,1.4e-1,1e0,1.3394106443431666e-7,-1.3080653e-4,3.840447e-1,2.2276504e-8
19,1,0,0.0,1,2320,31,1,0,1,0,19,6e-1,4e-1,9e-2,1e0,6.923057267457715e-8,-9.4082476e-5,5.563856e-1,7.954477e-9
19,1,0,0.0,1,2360,10,1,0,0,0,20,4e-1,2e-1,1.4e-1,8.788578e-1,8.736116344540913e-8,-5.0199636e-5,1.8996823e-1,6.6326975e-9
19,1,0,0.0,1,2400,26,1,0,1,0,21,4e-1,2e-1,9e-2,1e0,7.480376000204721e-8,-5.8315312e-5,2.7545834e-1,6.1727587e-9
19,1,0,0.0,2,2680,38,1,0,1,0,22,4e-1,8e-1,9e-2,1e0,4.154559231614164e-6,-6.5824133e-4,8.9051795e-1,2.4327508e-7
19,1,0,0.0,2,2720,37,1,0,1,0,23,2e-1,8e-1,9e-2,1e0,7.169143924691032e-7,-5.8284782e-5,6.097484e-2,2.7856702e-8
19,1,0,0.0,2,3160,34,1,0,1,0,24,4e-1,6e-1,9e-2,1e0,1.6330772969101825e-6,2.3490615e-4,7.8759104e-1,3.5031444e-8
19,1,0,0.0,2,3200,16,0,0,0,0,25,8e-1,4e-1,1.4e-1,8.7885773e-1,3.024408829494047e-7,-1.9648302e-4,4.6188632e-1,4.1791207e-8
19,1,0,0.3,0,440,35,1,0,0,0,9,6e-1,6e-1,9e-2,8.133354e-1,2.292259207303056e-3,2.640644e-2,1.3922215e0,2.5042717e-4
19,1,0,0.3,0,480,37,1,0,0,0,10,2e-1,8e-1,9e-2,9.4965845e-1,1.01505639324563e-3,-2.6737978e-3,1.5839496e-1,2.256762e-5
19,1,0,0.3,0,520,25,1,0,0,0,11,2e-1,2e-1,9e-2,9.4965845e-1,1.4261291822676746e-4,5.2381074e-4,2.0774325e-2,6.603769e-6
19,1,0,0.3,0,560,28,1,0,0,0,12,8e-1,2e-1,9e-2,9.4965845e-1,3.6042452503121184e-4,-2.7384167e-3,8.4329826e-1,4.446188e-6
19,1,0,0.3,0,600,40,1,0,0,0,13,8e-1,8e-1,9e-2,9.496584e-1,3.511151481233444e-4,1.208021e-3,3.5013515e-1,2.0839304e-6
19,1,0,0.3,0,640,36,1,0,0,0,14,8e-1,6e-1,9e-2,8.788577e-1,8.628716768124036e-4,8.607792e-4,1.5435015e-1,2.4001947e-6
19,1,0,0.3,0,680,39,1,0,0,0,15,6e-1,8e-1,9e-2,8.788577e-1,1.1926915732816326e-4,3.0335432e-3,1.1019125e0,4.175642e-6
19,1,0,0.3,0,720,27,1,0,0,0,16,6e-1,2e-1,9e-2,8.7885773e-1,8.19455222088287e-5,-1.0031176e-3,1.0045831e0,5.008272e-7
19,1,0,0.3,0,760,30,1,0,0,0,17,4e-1,4e-1,9e-2,8.1333554e-1,5.059963734681794e-5,4.4877804e-4,2.059527e-1,4.889514e-7
19,1,0,0.3,0,800,33,1,0,0,0,18,2e-1,6e-1,9e-2,8.7885773e-1,9.948554604058158e-5,6.84212e-4,6.165177e-1,3.7966961e-7
19,1,0,0.3,0,840,31,1,0,0,0,19,6e-1,4e-1,9e-2,8.133355e-1,1.1176896174735754e-4,-5.700377e-4,4.8578873e-1,3.3444886e-7
19,1,0,0.3,0,880,29,1,0,0,0,20,2e-1,4e-1,9e-2,8.788578e-1,4.800185815207482e-5,2.0418497e-4,1.0305984e-1,2.0226841e-7
19,1,0,0.3,0,920,32,1,0,0,0,21,8e-1,4e-1,9e-2,8.7885773e-1,1.0722588121944852e-4,-4.3882392e-4,3.9132282e-1,2.460455e-7
19,1,0,0.3,0,960,14,1,0,1,0,22,4e-1,4e-1,1.4e-1,1e0,3.587000751598033e-5,-3.5033392e-4,4.9313366e-1,1.2444279e-7
19,1,0,0.3,0,1000,38,1,0,0,0,23,4e-1,8e-1,9e-2,8.7885773e-1,4.701735491488707e-5,-4.3078768e-4,1.2503687e0,7.4209325e-8
19,1,0,0.3,0,1040,24,1,0,1,0,24,8e-1,8e-1,1.4e-1,1e0,6.733393832260673e-5,-2.2713536e-4,2.95611e-1,8.7260744e-8
19,1,0,0.3,0,1080,15,0,0,1,0,25,6e-1,4e-1,1.4e-1,1e0,4.7690882327942926e-5,-2.1679726e-4,8.95426e-1,2.6245079e-8
19,1,0,0.3,0,1120,21,0,0,1,0,25,2e-1,8e-1,1.4e-1,1e0,2.6097569654262012e-5,8.348001e-5,2.447117e-1,1.4239024e-8
19,1,0,0.3,0,1160,22,0,0,1,0,25,4e-1,8e-1,1.4e-1,1e0,5.0750840040657024e-5,-1.4225964e-4,6.908822e-1,1.4646349e-8
19,1,0,0.3,0,1200,22,0,1,2,0,25,4e-1,8e-1,1.4e-1,1e0,5.047921602673703e-5,-1.4387537e-4,6.867138e-1,1.5071869e-8
19,1,0,0.3,1,1240,22,0,2,3,1,25,4e-1,8e-1,1.4e-1,1e0,5.045550747652318e-5,-1.456661e-4,6.8318516e-1,1.5529181e-8
19,1,0,0.3,1,1280,22,0,3,4,1,25,4e-1,8e-1,1.4e-1,1e0,5.0574617918232736e-5,-1.4689987e-4,6.801327e-1,1.5864236e-8
19,1,0,0.3,1,1320,22,0,4,5,1,25,4e-1,8e-1,1.4e-1,1e0,5.076701852926651e-5,-1.4791678e-4,6.774373e-1,1.6148634e-8
19,1,0,0.3,1,1360,17,0,0,1,0,25,2e-1,6e-1,1.4e-1,1e0,2.437073172406952e-5,-9.685873e-5,2.8346944e-1,1.6547839e-8
19,1,0,0.3,1,1400,17,0,1,2,0,25,2e-1,6e-1,1.4e-1,1e0,2.4989215980210253e-5,-1.0086219e-4,2.8343767e-1,1.7946064e-8
19,1,0,0.3,1,1440,17,0,2,3,0,25,2e-1,6e-1,1.4e-1,1e0,2.2816610489847866e-5,-2.2722878e-4,2.8039116e-1,9.2073016e-8
19,1,0,0.3,1,1480,21,0,1,2,1,25,2e-1,8e-1,1.4e-1,1e0,3.370380692454385e-5,1.1084147e-4,2.3937304e-1,2.5662521e-8
19,1,0,0.3,1,1520,34,0,0,0,0,25,4e-1,6e-1,9e-2,8.133355e-1,3.718677282816086e-5,1.8552516e-4,8.0046475e-1,2.1499751e-8
19,1,0,0.3,1,1560,34,0,1,1,0,25,4e-1,6e-1,9e-2,8.133355e-1,3.734715679556988e-5,1.9038998e-4,8.005464e-1,2.2639753e-8
19,1,0,0.3,1,1600,34,0,2,2,0,25,4e-1,6e-1,9e-2,8.133355e-1,3.75790935421415e-5,1.928774e-4,8.003606e-1,2.3240581e-8
19,1,0,0.3,1,1640,34,0,3,3,0,25,4e-1,6e-1,9e-2,8.133355e-1,3.793149970263547e-5,1.8938538e-4,8.0005735e-1,2.2415158e-8
19,1,0,0.3,1,1680,21,0,2,3,1,25,2e-1,8e-1,1.4e-1,1e0,3.6731562288047074e-5,2.1553758e-4,2.4206948e-1,9.595685e-8
19,1,0,0.3,1,1720,34,0,4,4,0,25,4e-1,6e-1,9e-2,8.133355e-1,3.787489511509456e-5,2.0186236e-4,7.9784596e-1,2.5536517e-8
19,1,0,0.3,1,1760,34,0,5,5,0,25,4e-1,6e-1,9e-2,8.133355e-1,3.806185493054134e-5,1.971724e-4,7.96841e-1,2.4394424e-8
19,1,0,0.3,1,1800,34,0,6,6,0,25,4e-1,6e-1,9e-2,8.133355e-1,3.8164988711186927e-5,1.9524776e-4,7.956725e-1,2.3955641e-8
19,1,0,0.3,1,1840,21,0,3,4,1,25,2e-1,8e-1,1.4e-1,1e0,3.5220063199411746e-5,1.02793776e-4,2.4400197e-1,2.1652612e-8
19,1,0,0.3,1,1880,21,0,4,5,1,25,2e-1,8e-1,1.4e-1,1e0,3.6285443688201016e-5,1.6774634e-4,2.447289e-1,5.748981e-8
19,1,0,0.3,1,1920,17,0,3,4,0,25,2e-1,6e-1,1.4e-1,1e0,2.7279373980628452e-5,-1.2421003e-4,2.7786234e-1,2.7762182e-8
19,1,0,0.3,1,1960,34,0,7,7,0,25,4e-1,6e-1,9e-2,8.133355e-1,3.8361181333807556e-5,1.9155341e-4,7.9053265e-1,2.3207585e-8
19,1,0,0.3,1,2000,34,0,8,8,0,25,4e-1,6e-1,9e-2,8.133355e-1,3.83570219677886e-5,1.9097707e-4,7.892185e-1,2.3106555e-8
19,1,0,0.3,1,2040,34,0,9,9,0,25,4e-1,6e-1,9e-2,8.133355e-1,3.872022615692338e-5,1.8211547e-4,7.88365e-1,2.1034701e-8
19,1,0,0.3,1,2080,21,0,5,6,1,25,2e-1,8e-1,1.4e-1,1e0,3.623096775508585e-5,1.56918e-4,2.4816844e-1,4.9609973e-8
19,1,0,0.3,1,2120,17,0,4,5,0,25,2e-1,6e-1,1.4e-1,1e0,2.7735867848249852e-5,-1.0871272e-4,2.7585757e-1,2.1421299e-8
19,1,0,0.3,1,2160,34,0,10,10,0,25,4e-1,6e-1,9e-2,8.133355e-1,3.843053972249075e-5,1.8560307e-4,7.8446656e-1,2.1956641e-8
19,1,0,0.3,1,2200,34,0,11,11,0,25,4e-1,6e-1,9e-2,8.133355e-1,3.8455786426874804e-5,1.8592435e-4,7.833639e-1,2.2063734e-8
19,1,0,0.3,1,2240,17,0,5,6,0,25,2e-1,6e-1,1.4e-1,1e0,2.7668963659272554e-5,-1.0926754e-4,2.7455676e-1,2.1743036e-8
19,1,0,0.3,1,2280,21,0,6,7,1,25,2e-1,8e-1,1.4e-1,1e0,4.105348154766342e-5,3.8279238e-4,2.5349247e-1,2.8902238e-7
19,1,0,0.3,1,2320,34,0,12,12,0,25,4e-1,6e-1,9e-2,8.133355e-1,3.9340676298110944e-5,2.0229202e-4,7.808473e-1,2.6203628e-8
19,1,0,0.3,1,2360,17,0,6,7,0,25,2e-1,6e-1,1.4e-1,1e0,2.762871137336244e-5,-1.1086221e-4,2.7351406e-1,2.2467637e-8
19,1,0,0.3,1,2400,34,0,13,13,0,25,4e-1,6e-1,9e-2,8.133355e-1,3.8551708395823694e-5,1.8122434e-4,7.7858406e-1,2.1091019e-8
19,1,0,0.3,2,2440,21,0,7,8,1,25,2e-1,8e-1,1.4e-1,1e0,3.799258185189792e-5,2.646139e-4,2.549963e-1,1.372971e-7
19,1,0,0.3,2,2480,22,0,5,6,1,25,4e-1,8e-1,1.4e-1,1e0,5.262300295368884e-5,-2.8946e-4,6.5618396e-1,6.384421e-8
19,1,0,0.3,2,2520,17,0,7,8,1,25,2e-1,6e-1,1.4e-1,1e0,2.757196701748282e-5,-1.1058147e-4,2.7225134e-1,2.2457671e-8
19,1,0,0.3,2,2560,17,0,8,9,1,25,2e-1,6e-1,1.4e-1,1e0,2.7692025118163902e-5,-1.0767073e-4,2.720319e-1,2.1308136e-8
19,1,0,0.3,2,2600,34,0,14,14,1,25,4e-1,6e-1,9e-2,8.133355e-1,3.8681416180735475e-5,1.8534073e-4,7.747508e-1,2.2169182e-8
19,1,0,0.3,2,2640,22,0,6,7,1,25,4e-1,8e-1,1.4e-1,1e0,5.292356281921987e-5,-3.3067804e-4,6.5677965e-1,8.324555e-8
19,1,0,0.3,2,2680,17,0,9,10,1,25,2e-1,6e-1,1.4e-1,1e0,2.688928915519429e-5,-1.3551694e-4,2.7071404e-1,3.391926e-8
19,1,0,0.3,2,2720,21,0,8,9,1,25,2e-1,8e-1,1.4e-1,1e0,3.516494529275407e-5,1.0061003e-4,2.5789374e-1,1.9625094e-8
19,1,0,0.3,2,2760,21,0,9,10,1,25,2e-1,8e-1,1.4e-1,1e0,3.703655647556808e-5,2.1941442e-4,2.587041e-1,9.3045855e-8
19,1,0,0.3,2,2800,17,0,10,11,1,25,2e-1,6e-1,1.4e-1,1e0,2.7616149628318986e-5,-1.1048491e-4,2.7063313e-1,2.2552513e-8
19,1,0,0.3,2,2840,17,0,11,12,1,25,2e-1,6e-1,1.4e-1,1e0,2.763107864852341e-5,-1.0996174e-4,2.7040163e-1,2.2358563e-8
19,1,0,0.3,2,2880,21,0,10,11,1,25,2e-1,8e-1,1.4e-1,1e0,3.9290567842791964e-5,3.146839e-4,2.6159987e-1,1.8926987e-7
19,1,0,0.3,2,2920,17,0,12,13,1,25,2e-1,6e-1,1.4e-1,1e0,2.739057010820917e-5,-1.2012797e-4,2.6997143e-1,2.6726399e-8
19,1,0,0.3,2,2960,34,0,15,15,1,25,4e-1,6e-1,9e-2,8.133355e-1,3.901112417682144e-5,1.8515217e-4,7.70116e-1,2.2257248e-8
19,1,0,0.3,2,3000,21,0,11,12,1,25,2e-1,8e-1,1.4e-1,1e0,3.514003610741003e-5,9.7258235e-5,2.6102522e-1,1.8119254e-8
19,1,0,0.3,2,3040,21,0,12,13,1,25,2e-1,8e-1,1.4e-1,1e0,3.623896230749339e-5,1.55995e-4,2.6157597e-1,4.6515055e-8
19,1,0,0.3,2,3080,17,0,13,14,1,25,2e-1,6e-1,1.4e-1,1e0,2.7410962483745597e-5,-1.14828305e-4,2.6927602e-1,2.4483315e-8
19,1,0,0.3,2,3120,17,0,14,15,1,25,2e-1,6e-1,1.4e-1,1e0,2.7947830551109352e-5,-9.947174e-5,2.6946527e-1,1.8359746e-8
19,1,0,0.3,2,3160,21,0,13,14,1,25,2e-1,8e-1,1.4e-1,1e0,4.012021948698421e-5,3.4553604e-4,2.6376936e-1,2.2632491e-7
19,1,0,0.3,2,3200,17,0,15,16,1,25,2e-1,6e-1,1.4e-1,1e0,2.8047725627489594e-5,-9.7028285e-5,2.693626e-1,1.7475491e-8
19,1,0,0.3,2,3240,34,0,16,16,1,25,4e-1,6e-1,9e-2,8.133355e-1,3.8918587031083346e-5,1.721869e-4,7.676647e-1,1.9310729e-8
19,1,0,0.3,2,3280,34,0,17,17,1,25,4e-1,6e-1,9e-2,8.133355e-1,3.954963884523191e-5,2.2865931e-4,7.670578e-1,3.4081577e-8
19,1,0,0.3,2,3320,34,0,18,18,1,25,4e-1,6e-1,9e-2,8.133355e-1,3.862084720927854e-5,1.9056196e-4,7.665542e-1,2.3686427e-8
19,1,0,0.3,2,3360,21,0,14,15,1,25,2e-1,8e-1,1.4e-1,1e0,3.5907115996072956e-5,1.0932827e-4,2.643853e-1,2.2604642e-8
19,1,0,0.3,2,3400,34,0,19,19,1,25,4e-1,6e-1,9e-2,8.133355e-1,3.867478440727451e-5,1.8414194e-4,7.663092e-1,2.2124395e-8
19,1,0,0.3,2,3440,34,0,20,20,1,25,4e-1,6e-1,9e-2,8.133355e-1,3.888127000480417e-5,1.7104417e-4,7.663327e-1,1.9088386e-8
19,1,0,0.3,2,3480,17,0,16,17,1,25,2e-1,6e-1,1.4e-1,1e0,2.766699079008153e-5,-1.1118683e-4,2.683494e-1,2.3034357e-8
19,1,0,0.3,2,3520,34,0,21,21,1,25,4e-1,6e-1,9e-2,8.133355e-1,3.787871194258095e-5,3.6691723e-4,7.6153064e-1,8.839319e-8
19,1,0,0.3,2,3560,22,0,7,8,1,25,4e-1,8e-1,1.4e-1,1e0,5.319377607078218e-5,-1.6888781e-4,6.5220505e-1,2.1866661e-8
19,1,0,0.3,2,3600,17,0,17,18,1,25,2e-1,6e-1,1.4e-1,1e0,2.796017430848676e-5,-9.92414e-5,2.6828548e-1,1.8355177e-8
19,1,1,0.0,0,440,35,1,0,0,0,9,6e-1,6e-1,9e-2,8.133354e-1,1.8460524216020414e-3,2.3128485e-2,1.3144164e0,2.0348454e-4
19,1,1,0.0,0,480,30,1,0,0,0,10,4e-1,4e-1,9e-2,8.1333554e-1,4.0139054862201295e-4,-4.926104e-3,4.2087856e-1,2.8828388e-5
19,1,1,0.0,0,520,24,1,0,0,0,11,8e-1,8e-1,1.4e-1,9.496584e-1,1.2102582305317473e-6,2.6472387e-4,2.8556016e-1,1.2270397e-7
19,1,1,0.0,1,1440,19,1,0,1,0,12,6e-1,6e-1,1.4e-1,1e0,7.520332749150385e-8,-1.7444114e-4,1.348669e0,1.1281386e-8
19,1,1,0.0,1,1480,18,1,0,0,0,13,4e-1,6e-1,1.4e-1,8.133355e-1,3.714505973305355e-7,-3.5250577e-4,8.689899e-1,7.1496984e-8
19,1,1,0.0,1,1520,20,1,0,0,0,14,8e-1,6e-1,1.4e-1,8.788577e-1,2.1265392927005245e-7,-1.5808507e-4,4.6226785e-1,2.7030744e-8
19,1,1,0.0,1,2240,36,1,0,1,0,15,8e-1,6e-1,9e-2,1e0,1.9896359989602706e-7,-1.0426838e-4,5.11327e-1,1.0631059e-8
19,1,1,0.0,1,2280,39,1,0,0,0,16,6e-1,8e-1,9e-2,8.788577e-1,3.844313326501723e-7,2.5591912e-4,1.0340599e0,3.1668666e-8
19,1,1,0.0,1,2320,34,1,0,1,0,17,4e-1,6e-1,9e-2,1e0,2.855959971481445e-7,-1.7438534e-4,6.933054e-1,2.193135e-8
19,1,1,0.0,1,2360,22,1,0,0,0,18,4e-1,8e-1,1.4e-1,8.7885773e-1,1.6091672749616495e-7,1.2902865e-4,8.307754e-1,1.0019791e-8
19,1,1,0.0,1,2400,23,1,0,1,0,19,6e-1,8e-1,1.4e-1,1e0,2.848319003380382e-7,2.0457177e-4,7.3690253e-1,2.839562e-8
19,1,1,0.0,2,2440,16,1,0,0,0,20,8e-1,4e-1,1.4e-1,8.7885773e-1,1.553982139751019e-7,-1.5646254e-4,7.71367e-1,1.5868276e-8
19,1,1,0.0,2,2480,21,1,0,0,0,21,2e-1,8e-1,1.4e-1,9.4965845e-1,2.771805979981948e-7,5.797672e-5,7.8541115e-2,2.1398346e-8
19,1,1,0.0,2,3160,17,1,0,0,0,22,2e-1,6e-1,1.4e-1,8.7885773e-1,3.851956360589461e-6,-2.3584669e-4,9.89001e-2,2.8121133e-7
19,1,1,0.0,2,3200,37,1,0,1,0,23,2e-1,8e-1,9e-2,1e0,1.6404845461929882e-7,-7.3031133e-6,3.2327408e-3,8.249264e-9
19,1,1,0.0,2,3560,33,1,0,1,0,24,2e-1,6e-1,9e-2,1e0,9.62054782199871e-7,1.1242386e-5,1.7022834e-3,3.7124032e-8
19,1,1,0.3,0,440,35,1,0,0,0,9,6e-1,6e-1,9e-2,8.133354e-1,2.292259207303056e-3,2.640644e-2,1.3922215e0,2.5042717e-4
19,1,1,0.3,0,480,37,1,0,0,0,10,2e-1,8e-1,9e-2,9.4965845e-1,1.01505639324563e-3,-2.6737978e-3,1.5839496e-1,2.256762e-5
19,1,1,0.3,0,520,25,1,0,0,0,11,2e-1,2e-1,9e-2,9.4965845e-1,1.4261291822676746e-4,5.2381074e-4,2.0774325e-2,6.603769e-6
