seed,rich,role,window,index,steps,x,y,target_x,target_y
41,1,train,2,23,24,2.8721076e-1,7.4589574e-1,3.2732296e-1,7.4234176e-1
41,1,train,2,24,8,6.590128e-1,2.0959029e-1,6.482431e-1,2.1586803e-1
41,1,train,2,25,24,6.590128e-1,2.0959029e-1,6.279376e-1,2.2840042e-1
41,1,train,2,26,8,6.1866975e-1,2.0655937e-1,6.0878533e-1,2.111046e-1
41,1,train,2,27,24,6.1866975e-1,2.0655937e-1,5.9121865e-1,2.1929722e-1
41,1,train,2,28,8,6.3211167e-1,7.7434146e-1,6.270283e-1,7.535028e-1
41,1,train,2,29,24,6.3211167e-1,7.7434146e-1,6.1816204e-1,6.979323e-1
41,1,train,2,30,8,1.9676776e-1,4.2885125e-1,1.9135287e-1,4.291743e-1
41,1,train,2,31,24,1.9676776e-1,4.2885125e-1,1.8186483e-1,4.2956987e-1
41,1,eval,-1,0,24,2.7437037e-1,3.8244075e-1,2.3388085e-1,3.7528324e-1
41,1,eval,-1,1,24,3.185725e-1,3.5059428e-1,2.8170174e-1,3.1234166e-1
41,1,eval,-1,2,24,1.557105e-1,5.530671e-1,1.5092486e-1,5.380578e-1
41,1,eval,-1,3,24,6.8194544e-1,5.4669034e-1,6.3186324e-1,5.8462995e-1
41,1,eval,-1,4,24,4.8086542e-1,6.499933e-1,5.7339025e-1,6.193637e-1
41,1,eval,-1,5,24,6.948074e-1,8.2509184e-1,6.7036897e-1,7.894371e-1
41,1,eval,-1,6,24,2.939101e-1,5.252331e-1,2.916136e-1,5.451528e-1
41,1,eval,-1,7,24,4.0725753e-1,1.8366805e-1,4.2099607e-1,1.6969696e-1
41,1,eval,-1,8,24,5.592308e-1,8.1536853e-1,5.6913763e-1,7.787172e-1
41,1,eval,-1,9,24,4.848235e-1,6.774217e-1,5.701535e-1,6.309372e-1
41,1,eval,-1,10,24,2.0151012e-1,4.8340124e-1,1.9066781e-1,4.8076668e-1
41,1,eval,-1,11,24,8.4674215e-1,5.118768e-1,8.255508e-1,5.273242e-1
41,1,eval,-1,12,24,7.497238e-1,5.0541705e-1,6.9842625e-1,5.470788e-1
41,1,eval,-1,13,24,6.4803356e-1,5.341828e-1,6.217233e-1,5.8396614e-1
41,1,eval,-1,14,24,7.4540997e-1,4.2461726e-1,7.2336155e-1,4.796793e-1
41,1,eval,-1,15,24,2.5182924e-1,5.8662844e-1,2.629713e-1,5.803962e-1
41,1,eval,-1,16,24,7.269802e-1,5.48532e-1,6.5885764e-1,5.782278e-1
41,1,eval,-1,17,24,4.5876083e-1,7.4303365e-1,5.18853e-1,7.068832e-1
41,1,eval,-1,18,24,1.8619727e-1,2.1682522e-1,1.9353041e-1,2.1478435e-1
41,1,eval,-1,19,24,8.185332e-1,8.4165096e-1,8.0238235e-1,8.209154e-1
41,1,eval,-1,20,24,4.1017237e-1,6.111251e-1,5.073031e-1,6.176123e-1
41,1,eval,-1,21,24,8.484726e-1,8.231752e-1,8.356021e-1,8.0033624e-1
41,1,eval,-1,22,24,6.071534e-1,2.9699478e-1,6.0415953e-1,3.2000124e-1
41,1,eval,-1,23,24,7.694609e-1,5.5211675e-1,7.101823e-1,5.6857485e-1
41,1,eval,-1,24,24,6.961814e-1,3.0653518e-1,6.797211e-1,3.519142e-1
41,1,eval,-1,25,24,1.8277621e-1,2.3684007e-1,1.8798958e-1,2.3601735e-1
41,1,eval,-1,26,24,2.7418885e-1,6.684363e-1,3.0538848e-1,6.5890735e-1
41,1,eval,-1,27,24,5.5963606e-1,3.5801014e-1,5.950577e-1,3.8861996e-1
41,1,eval,-1,28,24,5.684807e-1,4.719744e-1,6.0569006e-1,5.621141e-1
41,1,eval,-1,29,24,4.5198062e-1,2.1927416e-1,4.6275598e-1,1.986426e-1
41,1,eval,-1,30,24,4.990875e-1,5.8033574e-1,5.865411e-1,5.984524e-1
41,1,eval,-1,31,24,4.0215835e-1,6.3990474e-1,4.8918697e-1,6.352584e-1
41,1,eval,-1,32,24,2.593071e-1,5.2561754e-1,2.5349498e-1,5.317914e-1
41,1,eval,-1,33,24,4.97943e-1,8.4627044e-1,5.1856357e-1,8.319116e-1
41,1,eval,-1,34,24,2.0771849e-1,5.55783e-1,2.0756789e-1,5.450454e-1
41,1,eval,-1,35,24,1.8384127e-1,2.0876028e-1,1.9137715e-1,2.0644222e-1
41,1,eval,-1,36,24,3.1060833e-1,8.3089685e-1,3.528046e-1,8.360785e-1
41,1,eval,-1,37,24,4.4794598e-1,5.349635e-1,5.581654e-1,5.865167e-1
41,1,eval,-1,38,24,6.823361e-1,7.157202e-1,6.349347e-1,6.393436e-1
41,1,eval,-1,39,24,6.6923225e-1,2.2765347e-1,6.4031225e-1,2.5181708e-1
41,1,eval,-1,40,24,4.5828262e-1,5.713575e-1,5.663732e-1,5.975614e-1
41,1,eval,-1,41,24,5.434749e-1,7.501706e-1,5.7972765e-1,6.7537725e-1
41,1,eval,-1,42,24,2.3929363e-1,3.494e-1,2.1777335e-1,3.4196016e-1
41,1,eval,-1,43,24,6.9179094e-1,6.1297905e-1,6.319725e-1,6.009693e-1
41,1,eval,-1,44,24,7.836777e-1,3.2372016e-1,7.715434e-1,3.7805328e-1
41,1,eval,-1,45,24,7.914344e-1,8.1042373e-1,7.6940686e-1,7.8092706e-1
41,1,eval,-1,46,24,3.919078e-1,3.1117204e-1,4.102114e-1,2.4367467e-1
41,1,eval,-1,47,24,5.903981e-1,3.664398e-1,6.129723e-1,4.118894e-1
41,1,eval,-1,48,24,4.8873994e-1,8.099606e-1,5.1849186e-1,7.8842854e-1
41,1,eval,-1,49,24,6.1054057e-1,5.230478e-1,6.1332774e-1,5.8284545e-1
41,1,eval,-1,50,24,5.943798e-1,4.7685754e-1,6.12104e-1,5.6440395e-1
41,1,eval,-1,51,24,6.850946e-1,3.3877987e-1,6.737501e-1,3.8887668e-1
41,1,eval,-1,52,24,8.2456255e-1,2.3754355e-1,8.1883675e-1,2.762011e-1
41,1,eval,-1,53,24,8.1617427e-1,1.7480406e-1,8.095037e-1,1.8972446e-1
41,1,eval,-1,54,24,2.4735992e-1,1.6581349e-1,2.656433e-1,1.588843e-1
41,1,eval,-1,55,24,5.448401e-1,5.33761e-1,5.9939086e-1,5.8702475e-1
41,1,eval,-1,56,24,4.741077e-1,1.84313e-1,4.7550306e-1,1.7630704e-1
41,1,eval,-1,57,24,6.504152e-1,4.2924464e-1,6.4115965e-1,5.1261747e-1
41,1,eval,-1,58,24,4.2897943e-1,5.853913e-1,5.3743804e-1,6.041228e-1
41,1,eval,-1,59,24,7.235707e-1,6.5135884e-1,6.5082973e-1,6.131042e-1
41,1,eval,-1,60,24,6.1329794e-1,8.426821e-1,6.043575e-1,8.1332654e-1
41,1,eval,-1,61,24,6.652069e-1,1.649068e-1,6.302558e-1,1.7452155e-1
41,1,eval,-1,62,24,4.3600258e-1,6.042037e-1,5.4434377e-1,6.1009973e-1
41,1,eval,-1,63,24,6.2142575e-1,6.1093724e-1,6.128844e-1,6.0173154e-1
